"id","code","name","account_type","parent_id:id","level","sped_type","sped_table","sped_chart_template_id:id"
"sped_account_template_l100a_101030602","1.01.03.06.02","Serviços em Andamento","A","sped_account_template_l100a_1010306","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101030603","1.01.03.06.03","Serviços Acabados","A","sped_account_template_l100a_1010306","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101030655","1.01.03.06.55","(-) Perdas por Redução ao Valor Recuperável (Impairment) - Estoque Serviços","A","sped_account_template_l100a_1010306","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101030670","1.01.03.06.70","Subconta - Ajuste a Valor Justo - Estoque Serviços","A","sped_account_template_l100a_1010306","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101030675","1.01.03.06.75","( - ) Subconta – Ajuste a Valor Presente (AVP) -  Estoque Serviços","A","sped_account_template_l100a_1010306","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101030690","1.01.03.06.90","Subconta – Adoção Inicial -  Estoque Serviços","A","sped_account_template_l100a_1010306","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_1010307","1.01.03.07","ESTOQUES (OUTROS)","S","sped_account_template_l100a_10103","4","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101030701","1.01.03.07.01","Material em Almoxarifado","A","sped_account_template_l100a_1010307","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101030702","1.01.03.07.02","Material Destinado à Destruição","A","sped_account_template_l100a_1010307","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101030703","1.01.03.07.03","Sucata","A","sped_account_template_l100a_1010307","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101030704","1.01.03.07.04","Outros Estoques","A","sped_account_template_l100a_1010307","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101030755","1.01.03.07.55","(-) Perdas por Redução ao Valor Recuperável (Impairment) - Estoques Outros","A","sped_account_template_l100a_1010307","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101030775","1.01.03.07.75","( - ) Subconta – Ajuste a Valor Presente (AVP) -  Estoque Outros","A","sped_account_template_l100a_1010307","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101030790","1.01.03.07.90","Subconta – Adoção Inicial -  Estoque Outros","A","sped_account_template_l100a_1010307","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_10105","1.01.05","DESPESAS DO EXERCÍCIO SEGUINTE","S","sped_account_template_l100a_101","3","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_1010501","1.01.05.01","DESPESAS DO EXERCÍCIO SEGUINTE","S","sped_account_template_l100a_10105","4","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101050101","1.01.05.01.01","Alugueis Pagos Antecipadamente","A","sped_account_template_l100a_1010501","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101050102","1.01.05.01.02","Prêmios de Seguros a Apropriar","A","sped_account_template_l100a_1010501","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101050103","1.01.05.01.03","Encargos Financeiros a Apropriar","A","sped_account_template_l100a_1010501","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101050109","1.01.05.01.09","Outros Custos e Despesas Pagos Antecipadamente","A","sped_account_template_l100a_1010501","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_10110","1.01.10","ATIVO BIOLÓGICO - CIRCULANTE","S","sped_account_template_l100a_101","3","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_1011001","1.01.10.01","ATIVO BIOLÓGICO AVALIADO PELO VALOR JUSTO – CIRCULANTE","S","sped_account_template_l100a_10110","4","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101100101","1.01.10.01.01","Ativo Biológico Consumível - Origem Animal – Pelo Valor Justo","A","sped_account_template_l100a_1011001","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101100102","1.01.10.01.02","Ativo Biológico Consumível - Origem Vegetal – Pelo Valor Justo","A","sped_account_template_l100a_1011001","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101100170","1.01.10.01.70","Subconta - Ajuste a Valor Justo (AVJ) – Ativos Biológicos Consumíveis Pelo Valor Justo - Circulante","A","sped_account_template_l100a_1011001","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101100175","1.01.10.01.75","( - ) Subconta – Ajuste a Valor Presente (AVP) -  Ativos Biológicos Pelo Valor Justo - Circulante","A","sped_account_template_l100a_1011001","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101100190","1.01.10.01.90","Subconta – Adoção Inicial -  Ativo Biologico","A","sped_account_template_l100a_1011001","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_1011002","1.01.10.02","ATIVO BIOLÓGICO AVALIADO PELO CUSTO - CIRCULANTE","S","sped_account_template_l100a_10110","4","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101100201","1.01.10.02.01","Ativo Biológico Consumível - Origem Animal - Pelo Custo","A","sped_account_template_l100a_10110","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101100202","1.01.10.02.02","Ativo Biológico Consumível - Origem Vegetal - Pelo Custo","A","sped_account_template_l100a_1011002","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101100255","1.01.10.02.55","( - ) Perdas  por Redução ao Valor Recuperável (Impairment) -  Ativos Biológicos Consumível - Pelo Custo","A","sped_account_template_l100a_1011002","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101100275","1.01.10.02.75","( - ) Subconta – Ajuste a Valor Presente (AVP) -  Ativos Biológicos Consumíveis - Pelo Custo ","A","sped_account_template_l100a_1011002","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_10111","1.01.11","ATIVO NÃO CIRCULANTE MANTIDO PARA VENDA","S","sped_account_template_l100a_101","3","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_1011101","1.01.11.01","ATIVO NÃO CIRCULANTE MANTIDO PARA VENDA","S","sped_account_template_l100a_10111","4","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101110101","1.01.11.01.01","Ativo Não Circulante Mantido Para Venda","A","sped_account_template_l100a_1011101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101110155","1.01.11.01.55","(-) Perdas por Redução ao Valor Recuperável (Impairment) - Ativo Não Circulante Mantido para Venda","A","sped_account_template_l100a_1011101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101110170","1.01.11.01.70","Subconta - Ajuste a Valor Justo – Ativo Não Circulante Mantido para Venda","A","sped_account_template_l100a_1011101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101110175","1.01.11.01.75","( - ) Subconta – Ajuste a Valor Presente (AVP) -  Ativo Não Circulante Mantido para Venda","A","sped_account_template_l100a_1011101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_101110190","1.01.11.01.90","Subconta – Adoção Inicial -  Ativo Não circulante Mantido para Venda","A","sped_account_template_l100a_1011101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102","1.02","ATIVO NÃO CIRCULANTE","S","sped_account_template_l100a_1","2","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_10201","1.02.01","REALIZÁVEL A LONGO PRAZO","S","sped_account_template_l100a_102","3","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_1020101","1.02.01.01","CRÉDITOS E VALORES - LONGO PRAZO","S","sped_account_template_l100a_10201","4","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010101","1.02.01.01.01","Clientes - Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010102","1.02.01.01.02","Mútuos com Partes Não Relacionadas  - Ativo- Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010103","1.02.01.01.03","Mútuos com Partes Relacionadas - Ativo - Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010104","1.02.01.01.04","Adiantamento para Futuro Aumento de Capital - Ativo - Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010107","1.02.01.01.07","Títulos Patrimoniais Avaliados pelo Custo - Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010109","1.02.01.01.09","Contraprestação Contingente Ativa - Combinação de Negócios – Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010110","1.02.01.01.10","Outros Valores Mobiliários - No Exterior - Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010119","1.02.01.01.19","(-) Outras Contas Retificadoras – Créditos e Valores - Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010120","1.02.01.01.20","Direitos Creditórios Cedidos –Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010121","1.02.01.01.21","(-) Deságio na Cessão de Títulos–Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010125","1.02.01.01.25","Direitos Creditórios a Receber–Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010126","1.02.01.01.26","Duplicatas a Receber – Operações com Partes Não Relacionadas - no País – Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010127","1.02.01.01.27","Duplicatas a Receber - Operações com Partes Não Relacionadas - no Exterior – Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010128","1.02.01.01.28","Duplicatas a Receber - Operações com Partes Relacionadas - no País – Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010129","1.02.01.01.29","Duplicatas a Receber - Operações com Partes Relacionadas - no Exterior – Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010150","1.02.01.01.50","(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Créditos –Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010152","1.02.01.01.52","(-) Perdas Estimadas em Créditos de Liquidação Duvidosa – Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010155","1.02.01.01.55","(-) Perdas por Redução ao Valor Recuperável (Impairment) - Créditos e Valores - Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010170","1.02.01.01.70","Subconta - Ajuste a Valor Justo - Créditos –Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010190","1.02.01.01.90","Subconta – Adoção Inicial -  Créditos e Valores – Longo Prazo","A","sped_account_template_l100a_1020101","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_1020102","1.02.01.02","TÍTULOS E VALORES MOBILIÁRIOS  - NO PAÍS","S","sped_account_template_l100a_10201","4","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010201","1.02.01.02.01","Títulos para Negociação - No País - Longo Prazo","A","sped_account_template_l100a_1020102","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010202","1.02.01.02.02","Títulos Disponíveis para Venda - No País - Longo Prazo","A","sped_account_template_l100a_1020102","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010203","1.02.01.02.03","Títulos Mantidos até o Vencimento - No País - Longo Prazo","A","sped_account_template_l100a_1020102","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010210","1.02.01.02.10","Debêntures emitidas por Partes Relacionada - No País - Longo Prazo","A","sped_account_template_l100a_1020102","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010211","1.02.01.02.11","Debêntures emitidas por Partes Não Relacionada - No País - Longo Prazo","A","sped_account_template_l100a_1020102","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010214","1.02.01.02.14","Outros Valores Mobiliários – No País - Longo Prazo","A","sped_account_template_l100a_1020102","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010215","1.02.01.02.15","Outros Empréstimos e Recebíveis – No País - Longo Prazo","A","sped_account_template_l100a_1020102","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010216","1.02.01.02.16","Outros Juros a Receber – No País - Longo Prazo","A","sped_account_template_l100a_1020102","5","1","L100A","sped_chart_template_la"
"sped_account_template_l100a_102010250","1.02.01.02.50","(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) Valores Mobiliários – No País - Longo Prazo","A","sped_account_template_l100a_1020102","5","1","L100A","sped_chart_template_la"
